number	organism	concat(propertyValue, year(Request.createDate), '/', filename)	codeApplication	codeSampleFileType
115X11	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1454_002_LA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X11	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1454_002_LA_pe_1.fq.gz	TDNASEQ	fastqRead1
115X12	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1456_002_LA_pe_1.fq.gz	TDNASEQ	fastqRead1
115X12	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1456_002_LA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X13	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1519_005_LA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X13	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1519_005_LA_pe_1.fq.gz	TDNASEQ	fastqRead1
115X14	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1528_002_NB_pe_2.fq.gz	TDNASEQ	fastqRead2
115X14	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1528_002_NB_pe_1.fq.gz	TDNASEQ	fastqRead1
115X15	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1562_004_LA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X15	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1562_004_LA_pe_1.fq.gz	TDNASEQ	fastqRead1
115X16	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1565_004_LA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X16	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1565_004_LA_pe_1.fq.gz	TDNASEQ	fastqRead1
115X17	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1585_003_LA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X17	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1585_003_LA_pe_1.fq.gz	TDNASEQ	fastqRead1
115X18	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1660_004_LA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X18	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1660_004_LA_pe_1.fq.gz	TDNASEQ	fastqRead1
115X19	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1702_003_2_pe_2.fq.gz	TDNASEQ	fastqRead2
115X19	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1702_003_2_pe_1.fq.gz	TDNASEQ	fastqRead1
115X20	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1709_003_MLA_pe_1.fq.gz	TDNASEQ	fastqRead1
115X20	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1709_003_MLA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X21	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1727_002_LA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X21	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1727_002_LA_pe_1.fq.gz	TDNASEQ	fastqRead1
115X22	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1752_002_LA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X22	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1752_002_LA_pe_1.fq.gz	TDNASEQ	fastqRead1
115X23	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1775_002_LA_pe_1.fq.gz	TDNASEQ	fastqRead1
115X23	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/1775_002_LA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X24	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/386_007_ND_pe_1.fq.gz	TDNASEQ	fastqRead1
115X24	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/386_007_ND_pe_2.fq.gz	TDNASEQ	fastqRead2
115X25	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/508_004_NL_pe_2.fq.gz	TDNASEQ	fastqRead2
115X25	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/508_004_NL_pe_1.fq.gz	TDNASEQ	fastqRead1
115X26	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/635_164_NA_pe_1.fq.gz	TDNASEQ	fastqRead1
115X26	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/635_164_NA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X27	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/796_002_NA_pe_2.fq.gz	TDNASEQ	fastqRead2
115X27	Mouse	/Data01/gnomex/ExperimentData/2013/115R/Raw_Reads/796_002_NA_pe_1.fq.gz	TDNASEQ	fastqRead1
116X1	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L2-ATCACG--Lo--HLHS_635-189-1--Mm--R1.fq.bz2	MRNASEQ	fastqRead1
116X1	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L2-ATCACG--Lo--HLHS_635-189-1--Mm--R2.fq.bz2	MRNASEQ	fastqRead2
116X2	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L3-CGATGT--Lo--CTRL_635-189-6--Mm--R1.fq.bz2	MRNASEQ	fastqRead1
116X2	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L3-CGATGT--Lo--CTRL_635-189-6--Mm--R2.fq.bz2	MRNASEQ	fastqRead2
116X3	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L3-TTAGGC--Lo--CTRL_635-189-8--Mm--R2.fq.bz2	MRNASEQ	fastqRead2
116X3	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L3-TTAGGC--Lo--CTRL_635-189-8--Mm--R1.fq.bz2	MRNASEQ	fastqRead1
116X4	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L3-TGACCA--Lo--CTRL_635-189-10--Mm--R1.fq.bz2	MRNASEQ	fastqRead1
116X4	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L3-TGACCA--Lo--CTRL_635-189-10--Mm--R2.fq.bz2	MRNASEQ	fastqRead2
116X5	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L3-ACAGTG--Lo--CTRL_635-195-2--Mm--R1.fq.bz2	MRNASEQ	fastqRead1
116X5	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L3-ACAGTG--Lo--CTRL_635-195-2--Mm--R2.fq.bz2	MRNASEQ	fastqRead2
116X6	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L2-GCCAAT--Lo--HLHS_635-195-3--Mm--R2.fq.bz2	MRNASEQ	fastqRead2
116X6	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L2-GCCAAT--Lo--HLHS_635-195-3--Mm--R1.fq.bz2	MRNASEQ	fastqRead1
116X7	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L3-CAGATC--Lo--CTRL_635-195-6--Mm--R2.fq.bz2	MRNASEQ	fastqRead2
116X7	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L3-CAGATC--Lo--CTRL_635-195-6--Mm--R1.fq.bz2	MRNASEQ	fastqRead1
116X8	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L2-ACTTGA--Lo--HLHS_635-195-7--Mm--R2.fq.bz2	MRNASEQ	fastqRead2
116X8	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L2-ACTTGA--Lo--HLHS_635-195-7--Mm--R1.fq.bz2	MRNASEQ	fastqRead1
116X9	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L2-GATCAG--Lo--HLHS_635A-145-2--Mm--R1.fq.bz2	MRNASEQ	fastqRead1
116X9	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L2-GATCAG--Lo--HLHS_635A-145-2--Mm--R2.fq.bz2	MRNASEQ	fastqRead2
116X10	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L3-TAGCTT--Lo--CTRL_635A-145-5--Mm--R1.fq.bz2	MRNASEQ	fastqRead1
116X10	Mouse	/Data01/gnomex/ExperimentData/2013/116R/upload_staging/121231-FE0301-L3-TAGCTT--Lo--CTRL_635A-145-5--Mm--R2.fq.bz2	MRNASEQ	fastqRead2
117X1	Mouse	/Data01/gnomex/ExperimentData/2013/117R/upload_staging/121102-FC549-L1-ATCACG--Hiroko--A_E9.5--Mm--R1.fq.gz	MRNASEQ	fastqRead1
117X1	Mouse	/Data01/gnomex/ExperimentData/2013/117R/upload_staging/121102-FC549-L1-ATCACG--Hiroko--A_E9.5--Mm--R2.fq.gz	MRNASEQ	fastqRead2
117X2	Mouse	/Data01/gnomex/ExperimentData/2013/117R/upload_staging/121102-FC549-L1-CGATGT--Hiroko--V_E9.5--Mm--R1.fq.gz	MRNASEQ	fastqRead1
117X2	Mouse	/Data01/gnomex/ExperimentData/2013/117R/upload_staging/121102-FC549-L1-CGATGT--Hiroko--V_E9.5--Mm--R2.fq.gz	MRNASEQ	fastqRead2
117X3	Mouse	/Data01/gnomex/ExperimentData/2013/117R/upload_staging/121102-FC549-L1-TTAGGC--Hiroko--OFT_E9.5--Mm--R2.fq.gz	MRNASEQ	fastqRead2
117X3	Mouse	/Data01/gnomex/ExperimentData/2013/117R/upload_staging/121102-FC549-L1-TTAGGC--Hiroko--OFT_E9.5--Mm--R1.fq.gz	MRNASEQ	fastqRead1
130X1	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB005511_CHS00009192_TGACCA_L007_R1.fastq.bz2	DNASEQ	fastqRead1
130X2	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB005511_CHS00009194_CTTGTA_L007_R1.fastq.bz2	DNASEQ	fastqRead1
130X3	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB005511_CHS00009191_ACTTGA_L007_R1.fastq.bz2	DNASEQ	fastqRead1
130X4	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB005511_CHS00009193_GCCAAT_L007_R1.fastq.bz2	DNASEQ	fastqRead1
130X5	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB005711_CHS00009430_CGATGT_L008_R1.fastq.bz2	DNASEQ	fastqRead1
130X6	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB005711_CHS00009431_TAGCTT_L008_R1.fastq.bz2	DNASEQ	fastqRead1
130X7	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB006082_CHS00010158_CAGATC_L003_R1.fastq.bz2	DNASEQ	fastqRead1
130X8	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB006083_CHS00010161_GCCAAT_L005_R1.fastq.bz2	DNASEQ	fastqRead1
130X9	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB006084_CHS00010164_CAGATC_L006_R1.fastq.bz2	DNASEQ	fastqRead1
130X10	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB006084_CHS00010165_ACTTGA_L006_R1.fastq.bz2	DNASEQ	fastqRead1
130X11	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB006084_CHS00010166_TAGCTT_L006_R1.fastq.bz2	DNASEQ	fastqRead1
130X12	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB006085_CHS00010168_TGACCA_L007_R1.fastq.bz2	DNASEQ	fastqRead1
130X13	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB006085_CHS00010169_GATCAG_L007_R1.fastq.bz2	DNASEQ	fastqRead1
130X14	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB006085_CHS00010170_ACAGTG_L007_R1.fastq.bz2	DNASEQ	fastqRead1
130X15	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB006086_CHS00010172_CTTGTA_L008_R1.fastq.bz2	DNASEQ	fastqRead1
130X16	Mouse	/Data01/gnomex/ExperimentData/2013/130R/upload_staging/LIB006521_CHS00010895_ACTTGA_L003_R1.fastq.bz2	DNASEQ	fastqRead1
131X1	Mouse	/Data01/gnomex/ExperimentData/2013/131R/upload_staging/LIB005709_CHS00009418_CGATGT_L003_R1.fastq.bz2	DNASEQ	fastqRead1
131X2	Mouse	/Data01/gnomex/ExperimentData/2013/131R/upload_staging/LIB005709_CHS00009419_TGACCA_L003_R1.fastq.bz2	DNASEQ	fastqRead1
131X3	Mouse	/Data01/gnomex/ExperimentData/2013/131R/upload_staging/LIB005709_CHS00009420_ACAGTG_L003_R1.fastq.bz2	DNASEQ	fastqRead1
131X4	Mouse	/Data01/gnomex/ExperimentData/2013/131R/upload_staging/LIB005709_CHS00009421_GCCAAT_L003_R1.fastq.bz2	DNASEQ	fastqRead1
131X5	Mouse	/Data01/gnomex/ExperimentData/2013/131R/upload_staging/LIB005709_CHS00009422_CAGATC_L003_R1.fastq.bz2	DNASEQ	fastqRead1
132X1	Mouse	/Data01/gnomex/ExperimentData/2013/132R/upload_staging/LIB005710_CHS00009423_CGATGT_L005_R1.fastq.bz2	DNASEQ	fastqRead1
132X2	Mouse	/Data01/gnomex/ExperimentData/2013/132R/upload_staging/LIB005710_CHS00009424_TGACCA_L005_R1.fastq.bz2	DNASEQ	fastqRead1
132X3	Mouse	/Data01/gnomex/ExperimentData/2013/132R/upload_staging/LIB005710_CHS00009425_ACAGTG_L005_R1.fastq.bz2	DNASEQ	fastqRead1
132X4	Mouse	/Data01/gnomex/ExperimentData/2013/132R/upload_staging/LIB005710_CHS00009426_GCCAAT_L005_R1.fastq.bz2	DNASEQ	fastqRead1
132X5	Mouse	/Data01/gnomex/ExperimentData/2013/132R/upload_staging/LIB005710_CHS00009427_CAGATC_L005_R1.fastq.bz2	DNASEQ	fastqRead1
132X6	Mouse	/Data01/gnomex/ExperimentData/2013/132R/upload_staging/LIB005710_CHS00009428_TAGCTT_L005_R1.fastq.bz2	DNASEQ	fastqRead1
132X7	Mouse	/Data01/gnomex/ExperimentData/2013/132R/upload_staging/LIB005710_CHS00009429_CTTGTA_L005_R1.fastq.bz2	DNASEQ	fastqRead1
133X1	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004588_CGATGT_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X1	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004588_CGATGT_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X2	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004674_TGACCA_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X2	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004674_TGACCA_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X3	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004675_ACAGTG_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X3	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004675_ACAGTG_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X4	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004676_GCCAAT_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X4	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004676_GCCAAT_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X5	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004677_CAGATC_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X5	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004677_CAGATC_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X6	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004678_TAGCTT_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X6	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004678_TAGCTT_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X7	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004679_CTTGTA_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X7	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003615_TRA00004679_CTTGTA_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X8	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004589_CGATGT_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
133X8	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004589_CGATGT_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X9	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004680_TGACCA_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
133X9	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004680_TGACCA_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X10	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004681_ACAGTG_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
133X10	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004681_ACAGTG_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X11	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004682_GCCAAT_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
133X11	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004682_GCCAAT_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X12	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004683_CAGATC_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X12	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004683_CAGATC_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
133X13	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004684_TAGCTT_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
133X13	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004684_TAGCTT_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X14	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004685_CTTGTA_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X14	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB003616_TRA00004685_CTTGTA_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
133X15	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004623_TRA00007222_CGATGT_L003_R1.fastq.bz2	MRNASEQ	fastqRead1
133X15	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004623_TRA00007222_CGATGT_L003_R2.fastq.bz2	MRNASEQ	fastqRead2
133X16	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004623_TRA00007223_TGACCA_L003_R2.fastq.bz2	MRNASEQ	fastqRead2
133X16	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004623_TRA00007223_TGACCA_L003_R1.fastq.bz2	MRNASEQ	fastqRead1
133X17	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004623_TRA00007224_ACAGTG_L003_R2.fastq.bz2	MRNASEQ	fastqRead2
133X17	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004623_TRA00007224_ACAGTG_L003_R1.fastq.bz2	MRNASEQ	fastqRead1
133X18	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004623_TRA00007225_GCCAAT_L003_R1.fastq.bz2	MRNASEQ	fastqRead1
133X18	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004623_TRA00007225_GCCAAT_L003_R2.fastq.bz2	MRNASEQ	fastqRead2
133X19	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004623_TRA00007226_CAGATC_L003_R2.fastq.bz2	MRNASEQ	fastqRead2
133X19	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004623_TRA00007226_CAGATC_L003_R1.fastq.bz2	MRNASEQ	fastqRead1
133X20	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004623_TRA00007227_CTTGTA_L003_R1.fastq.bz2	MRNASEQ	fastqRead1
133X20	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004623_TRA00007227_CTTGTA_L003_R2.fastq.bz2	MRNASEQ	fastqRead2
133X21	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004624_TRA00007228_CGATGT_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X21	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004624_TRA00007228_CGATGT_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X22	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004624_TRA00007229_TGACCA_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X22	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004624_TRA00007229_TGACCA_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X23	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004624_TRA00007230_ACAGTG_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X23	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004624_TRA00007230_ACAGTG_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X24	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004624_TRA00007231_GCCAAT_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X24	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004624_TRA00007231_GCCAAT_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X25	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004624_TRA00007232_CAGATC_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X25	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004624_TRA00007232_CAGATC_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X26	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004624_TRA00007233_CTTGTA_L005_R2.fastq.bz2	MRNASEQ	fastqRead2
133X26	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004624_TRA00007233_CTTGTA_L005_R1.fastq.bz2	MRNASEQ	fastqRead1
133X27	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004625_TRA00007234_CGATGT_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
133X27	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004625_TRA00007234_CGATGT_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X28	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004625_TRA00007235_TGACCA_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
133X28	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004625_TRA00007235_TGACCA_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X29	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004625_TRA00007236_ACAGTG_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X29	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004625_TRA00007236_ACAGTG_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
133X30	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004625_TRA00007237_GCCAAT_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X30	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004625_TRA00007237_GCCAAT_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
133X31	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004625_TRA00007238_CAGATC_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
133X31	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004625_TRA00007238_CAGATC_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X32	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004625_TRA00007239_CTTGTA_L006_R1.fastq.bz2	MRNASEQ	fastqRead1
133X32	Mouse	/Data01/gnomex/ExperimentData/2013/133R/upload_staging/LIB004625_TRA00007239_CTTGTA_L006_R2.fastq.bz2	MRNASEQ	fastqRead2
134X1	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/LIB004180_CHS00006035_CGATGT_L002_R1.fastq.bz2	CHIPSEQ	fastqRead1
134X2	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/LIB004180_CHS00006036_TGACCA_L002_R1.fastq.bz2	CHIPSEQ	fastqRead1
134X3	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/LIB004180_CHS00006037_ACAGTG_L002_R1.fastq.bz2	CHIPSEQ	fastqRead1
134X4	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/LIB004180_CHS00006038_GCCAAT_L002_R1.fastq.bz2	CHIPSEQ	fastqRead1
134X5	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/LIB004180_CHS00006039_CTTGTA_L002_R1.fastq.bz2	CHIPSEQ	fastqRead1
134X6	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/LIB004181_CHS00006040_CGATGT_L003_R1.fastq.bz2	CHIPSEQ	fastqRead1
134X7	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/LIB004181_CHS00006041_TGACCA_L003_R1.fastq.bz2	CHIPSEQ	fastqRead1
134X8	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/LIB004181_CHS00006042_ACAGTG_L003_R1.fastq.bz2	CHIPSEQ	fastqRead1
134X9	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/LIB004181_CHS00006043_GCCAAT_L003_R1.fastq.bz2	CHIPSEQ	fastqRead1
134X10	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/LIB004181_CHS00006044_CTTGTA_L003_R1.fastq.bz2	CHIPSEQ	fastqRead1
